category,title,url,textChars,signals,headings,localText
02-product-positioning,Circuits Updates — May 2023,https://www.anthropic.com/research/circuits-updates-may-2023,2801,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Interpretability Research | May 24, 2023 | Read Paper",sources\text\www_anthropic_com__research-circuits-updates-may-2023__b883636ae234.txt
02-product-positioning,Reflections on Qualitative Research,https://www.anthropic.com/research/transformer-circuits,2701,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Reflections on Qualitative Research | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Interpretability Research | Reflections on Qualitative Research,sources\text\www_anthropic_com__research-transformer-circuits__ebd7f9b11f76.txt
02-product-positioning,A Mathematical Framework for Transformer Circuits,https://www.anthropic.com/research/a-mathematical-framework-for-transformer-circuits,2506,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: A Mathematical Framework for Transformer Circuits | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Interpretability Research | A Mathematical Framework for Transformer Circuits,sources\text\www_anthropic_com__research-a-mathematical-framework-for-transformer-circuits__0a7c7d3dcf83.txt
02-product-positioning,In-context Learning and Induction Heads,https://www.anthropic.com/research/in-context-learning-and-induction-heads,2475,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: In-context Learning and Induction Heads | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Interpretability Research | In-context Learning and Induction Heads,sources\text\www_anthropic_com__research-in-context-learning-and-induction-heads__02ba7cb6a763.txt
02-product-positioning,Model system cards,https://www.anthropic.com/system-cards,2411,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Model system cards | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Model system cards | Model Date System card,sources\text\www_anthropic_com__system-cards__e3638458219a.txt
02-product-positioning,Get Claude Code Usage Report - Claude API Reference,https://platform.claude.com/docs/en/api/admin/usage_report/retrieve_claude_code,2171,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Get Claude Code Usage Report - Claude API Reference | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Claude Platform Docs | Solutions | AI agents,sources\text\platform_claude_com__docs-en-api-admin-usage-report-retrieve-claude-code__dd7199fc0e46.txt
02-product-positioning,The Anthropic Economic Index,https://www.anthropic.com/economic-index,1679,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"TITLE: The Anthropic Economic Index | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Anthropic Economic Index Understanding AI’s effects on the economy | Last updated: Jun 26, 2026",sources\text\www_anthropic_com__economic-index__be86c47fc67a.txt
04-use-case-guides,Claude’s Constitution,https://www.anthropic.com/constitution,192523,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Claude’s Constitution | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Claude’s Constitution | Our vision for Claude's character,sources\text\www_anthropic_com__constitution__b1c32e5861f0.txt
04-use-case-guides,Extended thinking,https://platform.claude.com/docs/en/build-with-claude/extended-thinking,43813,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Extended thinking | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | First steps | Intro to Claude Quickstart | Building with Claude,sources\text\platform_claude_com__docs-en-build-with-claude-extended-thinking__fad9b34749c3.txt
04-use-case-guides,Java SDK,https://platform.claude.com/docs/en/cli-sdks-libraries/sdks/java,43483,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,"TITLE: Java SDK | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | CLI, SDKs, and libraries | Overview | Quickstart Authentication options Using the CLI Scripting and automation",sources\text\platform_claude_com__docs-en-cli-sdks-libraries-sdks-java__3410abfdff93.txt
04-use-case-guides,Prompt caching,https://platform.claude.com/docs/en/build-with-claude/prompt-caching,42038,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Prompt caching | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | First steps | Intro to Claude Quickstart | Building with Claude,sources\text\platform_claude_com__docs-en-build-with-claude-prompt-caching__ac681845490f.txt
04-use-case-guides,Skill authoring best practices,https://platform.claude.com/docs/en/agents-and-tools/agent-skills/best-practices,41824,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Skill authoring best practices | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | First steps | Intro to Claude Quickstart | Building with Claude,sources\text\platform_claude_com__docs-en-agents-and-tools-agent-skills-best-practices__4601878d325d.txt
04-use-case-guides,Demystifying evals for AI agents,https://www.anthropic.com/engineering/demystifying-evals-for-ai-agents,41390,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Demystifying evals for AI agents | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Engineering at Anthropic | Demystifying evals for AI agents,sources\text\www_anthropic_com__engineering-demystifying-evals-for-ai-agents__414ce4b52e36.txt
04-use-case-guides,Prompting best practices,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/claude-prompting-best-practices,40947,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Prompting best practices | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Use cases | Overview Ticket routing Customer support agent Content moderation Legal summarization | Prompt engineering,sources\text\platform_claude_com__docs-en-build-with-claude-prompt-engineering-claude-prompting-best-practices__ce736160885e.txt
04-use-case-guides,Advisor tool,https://platform.claude.com/docs/en/agents-and-tools/tool-use/advisor-tool,40573,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Advisor tool | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | First steps | Intro to Claude Quickstart | Building with Claude,sources\text\platform_claude_com__docs-en-agents-and-tools-tool-use-advisor-tool__1c48a44352e1.txt
04-use-case-guides,Claude Platform on AWS,https://platform.claude.com/docs/en/build-with-claude/claude-platform-on-aws,40399,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Claude Platform on AWS | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | First steps | Intro to Claude Quickstart | Building with Claude,sources\text\platform_claude_com__docs-en-build-with-claude-claude-platform-on-aws__1789e7c154f5.txt
04-use-case-guides,Programmatic tool calling,https://platform.claude.com/docs/en/agents-and-tools/tool-use/programmatic-tool-calling,31525,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Programmatic tool calling | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | First steps | Intro to Claude Quickstart | Building with Claude,sources\text\platform_claude_com__docs-en-agents-and-tools-tool-use-programmatic-tool-calling__667c8bf3c328.txt
04-use-case-guides,Anthropic Economic Index report: Learning curves,https://www.anthropic.com/research/economic-index-march-2026-report,30850,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Anthropic Economic Index report: Learning curves | Skip to main content Skip to footer | Research | Policy | Commitments | Learn | News | Try Claude | Economic Research | Anthropic Economic Index report: Learning curves,sources\text\www_anthropic_com__research-economic-index-march-2026-report__4e1602329d62.txt
04-use-case-guides,Customer support agent,https://platform.claude.com/docs/en/about-claude/use-case-guides/customer-support-chat,29183,course-learning|role-use-case|workspace-features|agent-tooling|trust-enterprise|small-business-team,TITLE: Customer support agent | Cookie settings | Customize Customize Cookie Settings Reject Reject All Cookies Accept Accept All Cookies | Claude Platform Docs | Messages | Managed Agents | Admin | Use cases | Overview Ticket routing Customer support agent Content moderation Legal summarization | Prompt engineering,sources\text\platform_claude_com__docs-en-about-claude-use-case-guides-customer-support-chat__61097b3d049a.txt
